PC1,PC2
2.1996555062183876,-1.661573049634087
2.205937175077203,-1.6747546751168707
2.2129233221379745,-1.6527976979777412
2.200545740244178,-1.65343785184847
2.234149660762483,-1.6544291487479332
2.2450665371163687,-1.6605176327892583
2.2725816965528294,-1.62497033934419
2.3305390166569393,-1.6813851369299149
2.3481847227489454,-1.6793046683441735
2.4060268200812716,-1.6773757883939504
2.4106876706572242,-1.6454880749156877
2.4279865064938106,-1.6458153232333972
2.488434628915555,-1.6799937719019662
2.5114644403486683,-1.6698783737859482
2.530078915496609,-1.6658270254138001
2.5391031594499514,-1.657731834502651
2.5375577397411297,-1.6605364724665996
2.5339678036601727,-0.45077930641359093
2.5607489843397597,-1.658717507129892
2.5852894768601127,-1.6621686495923025
2.5573253125407613,-1.6806865721725317
2.5565947881661546,-1.6660945632262916
2.542899409695382,-1.6855218973938604
2.549213612671519,-0.7134180168512192
2.5522583988787275,-1.6614400733056744
2.5465638392955667,-1.6355085170236292
2.537048611428396,-1.6476879857781652
2.5180875136479086,-1.6885923063470052
2.512423081046065,-1.6439067865304313
2.557054952186231,-1.6834792244024148
2.572628604078726,-1.662888458812352
2.589595911556721,-1.656374096761319
2.5851722737846967,-1.6774971756213826
2.615030600526126,-1.6558655969115326
2.587019046334497,-1.6875054689804956
2.6324515298518034,-1.6531465849888665
2.665250417302081,-1.6918047872975217
2.652563410707817,-1.6700747743746465
2.639477844756099,-1.6509764089055687
2.644394900867791,-1.6443225086305129
2.7020488857260534,-1.8164206758749133
2.6868591222075247,-1.7022863276185753
2.7287295733736943,-1.6579919811134751
2.7616374315715255,-1.6482217767032723
2.758746850787956,-1.6456111204415613
2.804314142077261,-1.6734862208690036
2.8578136061525035,-1.6988500599362257
2.878716830210106,-1.6691375654186775
2.93147323431792,-1.678911596496861
2.9770843587798184,-1.6456578270300846
2.9956853508009487,-1.6330826874234132
3.055252993311457,-1.661583800503409
3.1011508412920192,-1.637920111722075
3.1170006372403707,-1.6472613217926255
3.1668316430392403,-1.653019937288677
3.2447900098741442,-1.6663426159604269
3.2645220502968457,-1.6901214434925884
3.3063995964333484,-1.652828159546573
3.339720536304454,-1.67565289119038
3.3246025714004555,-1.6618917482292215
3.3511927199945193,-1.683262215491758
3.3553207987723,-1.65991368285483
3.3908412677438493,-1.662816291986426
3.4026952810045454,-1.6462589935995957
3.4120756241588657,-1.6621315884866246
3.416501999538936,-1.6592199353719188
3.4353151244008955,-1.6361619481792298
3.4923765838591256,-1.6412212167015168
3.508843717569666,-1.6958458341627323
3.5344868521566686,-1.6956600902938335
3.537027645448882,-1.6700020423917532
3.570859932778541,-1.6636272201535316
3.647160012870269,-1.6543920065979323
3.6627337584574504,-1.6622655914559952
3.7031088822392064,-1.6816740632289948
3.689546611824104,-1.648802418338231
3.712328719248597,-1.6783781696100706
3.7410392389311404,-1.7003653480797667
3.7445083447293683,-1.69144139479226
3.7518899457144665,-1.643392013673604
3.7334301941954013,-1.666828081564729
3.7267433952683477,-1.6641518450470518
3.7204933171374273,0.023620664859684063
3.7458256431669126,-1.6747618062559164
3.741273481051162,-1.697694433608827
3.748531251361454,-1.6465193083040242
3.7470869793571064,-1.6474892182944307
3.7556922610442656,-1.6655042805384657
3.769958780782964,-1.6921676048414183
3.7586655310101182,-1.680132559428486
3.751358491226914,-1.6769713843432221
3.7667195841412404,-1.7012304200311472
3.7509685630865106,-1.6771280274008844
3.750385491655849,-1.669675153504343
3.7468516842546893,-1.6604483749235945
3.749376164862931,-1.654762147345113
3.743795062305373,-1.6681908562451904
3.765983793987558,-1.6828655461301019
3.7801776449412285,-1.6804133969466608
3.745245931482906,-1.6518196434464874
3.7608676643938828,-1.6608470324639724
3.7831142564659177,-1.656238586224902
3.7933135174672534,-1.6846545651236633
3.809389414477481,-1.6777733676774682
3.800815825834374,-1.693496450021118
3.780435204121586,-1.6675870068146768
3.812726633111886,-1.8055586157492056
3.8199120751979905,-1.6216295090859032
3.8488024510789636,-1.6649256450740628
3.836640758523512,-1.6665937595092193
3.854708089552023,-1.6865816730585763
3.8604460142677053,-1.6669030002794956
3.877725147006032,-1.6876597560190325
3.9096097856688847,-0.8789357239072569
3.912610045633431,-1.670634942476872
3.8940957663172804,-1.6615022982658545
3.8408177408776805,-0.944965460100765
3.8653688107552466,-1.6974688664861075
3.8543500552975134,-1.6719034439466558
3.867941158472729,-1.6714618634471061
3.841926640599813,-1.6731998010839475
3.8103069046938973,-1.6746405638318702
3.800178170298413,-1.6543971232144554
3.7951344615354565,-1.676570121116445
3.7900534886721218,-1.6659853650131877
3.8156805406612184,-1.6925767597242425
3.793830330231578,-1.6617701490320405
3.7624007530128787,-1.6818310983218243
